"codigo","designacao","codigo_pai","nivel","linha_anexo","extensao_reservada","conta_generica_proibida","codigo_duplicado","pai_em_falta","estado_validacao","estado_fonte","decisao_implementacao"
"62.1.2","Mercado estrangeiro","62.1","3","529","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"62.2","Serviços secundários","62","2","530","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"62.2.1","Mercado nacional","62.2","3","533","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"62.2.2","Mercado estrangeiro","62.2","3","534","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"62.8","Descontos e abatimentos","62","2","535","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"62.8.1","Mercado nacional","62.8","3","538","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"62.8.2","Mercado estrangeiro","62.8","3","539","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"62.9","Transferência para resultados operacionais","62","2","540","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"63","Outros proveitos operacionais","","1","541","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"63.1","Serviços suplementares","63","2","542","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"63.1.1","Aluguer de equipamento","63.1","3","544","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"63.1.2","Cedência de pessoal","63.1","3","545","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"63.1.3","Cedência de energia","63.1","3","546","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"63.1.4","Estudos, projectos e assistência técnica","63.1","3","547","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"63.2","Royalties","63","2","548","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"63.3","Subsídios à exploração","63","2","549","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"63.4","Subsídios a investimento","63","2","550","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"63.5","IVA","63","2","551","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"63.8","Outros proveitos e ganhos operacionais","63","2","552","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"63.8.1","RESERVED_PGC_EXTENSION","63.8","3","553","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"63.9","Transferência para resultados operacionais","63","2","554","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"64","Variação nos inventários de produtos acabados e de produção em curso","","1","555","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"64.1","Produtos e trabalhos em curso","64","2","556","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"64.1.1","RESERVED_PGC_EXTENSION","64.1","3","557","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"64.2","Produtos acabados","64","2","558","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"64.2.1","RESERVED_PGC_EXTENSION","64.2","3","559","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"64.3","Produtos intermédios","64","2","560","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"64.3.1","RESERVED_PGC_EXTENSION","64.3","3","561","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"64.9","Transferência para resultados operacionais","64","2","562","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"65","Trabalhos para a própria empresa","","1","563","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"65.1","Para imobilizado","65","2","564","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"65.1.1","Corpóreo","65.1","3","566","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"65.1.2","Incorpóreo","65.1","3","567","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"65.1.3","Financeiro","65.1","3","568","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"65.1.4","Em curso","65.1","3","569","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"65.2","Para encargos a repartir por exercícios futuros","65","2","570","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"65.9","Transferência para resultados operacionais","65","2","571","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"66","Proveitos e ganhos financeiros gerais","","1","572","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"66.1","Juros","66","2","573","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"66.2","Diferenças de câmbio favoráveis","66","2","574","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"66.2.1","Realizadas","66.2","3","576","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"66.2.2","Não realizadas","66.2","3","577","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"66.3","Descontos de pronto pagamento obtidos","66","2","578","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"66.4","Rendimentos de investimentos em imóveis","66","2","579","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"66.5","Rendimento de participações de capital","66","2","580","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"66.6","Ganhos na alienação de aplicações financeiras","66","2","581","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"66.7","Reposição de provisões","66","2","582","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"66.9","Transferência para resultados financeiros","66","2","583","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"67","Proveitos e ganhos financeiros em filiais e associadas","","1","584","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"67.1","Rendimento de participações de capital","67","2","585","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"67.1.1","Subsidiárias","67.1","3","587","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"67.1.2","Associadas","67.1","3","588","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"67.9","Transferência para resultados em filiais e associadas","67","2","589","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"68","Outros proveitos e ganhos não operacionais","","1","590","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"68.1","Reposição de provisões","68","2","591","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"68.2","Anulação de amortizações extraordinárias","68","2","592","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"68.3","Ganhos em imobilizações","68","2","593","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"68.6","Benefícios de penalidades contratuais","68","2","594","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"68.8","Descontinuidade de operações","68","2","595","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"68.9","Alterações de políticas contabilísticas","68","2","596","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"68.10","Correcções relativas a exercícios anteriores","68","2","597","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"68.10.1","Estimativa impostos","68.10","3","599","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"68.10.2","Restituição de impostos","68.10","3","600","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"68.11","Outros ganhos e perdas não operacionais","68","2","601","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"68.11.1","Donativos","68.11","3","604","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"68.19","Transferência para resultados não operacionais","68","2","605","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"69","Proveitos e ganhos extraordinários","","1","606","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"69.1","Ganhos resultantes de catástrofes naturais","69","2","607","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"69.2","Ganhos resultantes de convulsões políticas","69","2","608","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"69.3","Ganhos resultantes de expropriações","69","2","609","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"69.4","Ganhos resultantes de sinistros","69","2","610","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"69.5","Subsídios","69","2","611","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"69.6","Anulação de passivos não exigíveis","69","2","612","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"69.9","Transferência para resultados extraordinários","69","2","613","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"71","Custo das mercadorias vendidas e das matérias consumidas","","1","615","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"71.1","Matérias-primas","71","2","616","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"71.1.1","RESERVED_PGC_EXTENSION","71.1","3","617","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"71.2","Matérias subsidiárias","71","2","618","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"71.2.1","RESERVED_PGC_EXTENSION","71.2","3","619","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"71.3","Materiais diversos","71","2","620","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"71.3.1","RESERVED_PGC_EXTENSION","71.3","3","621","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"71.4","Embalagens de consumo","71","2","622","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"71.4.1","RESERVED_PGC_EXTENSION","71.4","3","623","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"71.5","Outros materiais","71","2","624","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"71.5.1","RESERVED_PGC_EXTENSION","71.5","3","625","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"71.9","Transferência para resultados operacionais","71","2","626","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72","Custos com o pessoal","","1","627","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.1","Remunerações — órgãos sociais","72","2","628","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.1.1","RESERVED_PGC_EXTENSION","72.1","3","629","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.2","Remunerações — pessoal","72","2","630","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.2.1","RESERVED_PGC_EXTENSION","72.2","3","631","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.3","Pensões","72","2","632","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.3.1","Órgãos sociais","72.3","3","634","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.3.2","Pessoal","72.3","3","635","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.4","Prémios para pensões","72","2","636","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.4.1","Órgãos sociais","72.4","3","639","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.4.2","Pessoal","72.4","3","640","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.5","Encargos sobre remunerações","72","2","641","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.5.1","Órgãos sociais","72.5","3","644","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.5.2","Pessoal","72.5","3","645","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.6","Seguros de acidentes de trabalho e doenças profissionais","72","2","646","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.6.1","Órgãos sociais","72.6","3","649","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.6.2","Pessoal","72.6","3","650","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.7","Formação","72","2","651","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.7.1","Órgãos sociais","72.7","3","654","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.7.2","Pessoal","72.7","3","655","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.8","Outras despesas com o pessoal","72","2","656","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.8.1","Órgãos sociais","72.8","3","659","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.8.2","Pessoal","72.8","3","660","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"72.9","Transferência para resultados operacionais","72","2","661","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"73","Amortizações do exercício","","1","662","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"73.1","Imobilizações corpóreas","73","2","663","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"73.1.2","Edifícios e outras construções","73.1","3","664","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"73.1.3","Equipamento básico","73.1","3","665","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"73.1.4","Equipamento de carga e transporte","73.1","3","666","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"73.1.5","Equipamento administrativo","73.1","3","667","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"73.1.6","Taras e vasilhame","73.1","3","668","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"73.1.9","Outras imobilizações corpóreas","73.1","3","669","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"73.2","Imobilizações incorpóreas","73","2","670","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"73.2.1","Trespasses","73.2","3","671","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"73.2.2","Despesas de investigação e desenvolvimento","73.2","3","672","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"73.2.3","Propriedade industrial e outros direitos e contratos","73.2","3","673","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"73.2.4","Despesas de constituição","73.2","3","674","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"73.2.9","Outras imobilizações incorpóreas","73.2","3","675","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"73.9","Transferência para resultados operacionais","73","2","676","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"74","RESERVED_PGC_EXTENSION","","1","677","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"75","Outros custos e perdas operacionais","","1","680","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"75.1","Subcontratos","75","2","681","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"75.1.1","RESERVED_PGC_EXTENSION","75.1","3","682","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"75.2","Fornecimentos e serviços de terceiros","75","2","683","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"75.2.11","Água","75.2","3","684","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"75.2.12","Electricidade","75.2","3","685","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
